IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,NER,Niger,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,BEN,Benin,Year,2019,false,,,,,,,,,,,,,1077411,,,,,,1 077 411,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,false,,,,,,,,,,,,,1456138,,,,,,1 456 138,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,false,,,,,,,,,,,,,1477420,,,,,,1 477 420,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2019,false,,,,,,,,,,,,,1640183,,,,,,1 640 183,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,false,,,,,,,,,,,,,1657670,,,,,,1 657 670,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,false,,,,,,,,,,,,,1982284,,,,,,1 982 284,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,false,,,,,,,,,,,,,1986408,,,,,,1 986 408,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,false,,,,,,,,,,,,,11767404,,,,,,11 767 404,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,false,,,,,,,,,,,,,118730,,,,,,118 730,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,PAN,Panama,Year,2019,false,,,,,,,,,,,,,12806,,,,,,12 806,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,false,,,,,,,,,,,,,139795,,,,,,139 795,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,false,,,,,,,,,,,,,143320,,,,,,143 320,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,false,,,,,,,,,,,,,149306,,,,,,149 306,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,false,,,,,,,,,,,,,15055,,,,,,15 055,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,false,,,,,,,,,,,,,154663,,,,,,154 663,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,false,,,,,,,,,,,,,164192,,,,,,164 192,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,false,,,,,,,,,,,,,175654,,,,,,175 654,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,false,,,,,,,,,,,,,2011860,,,,,,2 011 860,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,false,,,,,,,,,,,,,2989048,,,,,,2 989 048,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,false,,,,,,,,,,,,,206599,,,,,,206 599,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,false,,,,,,,,,,,,,225510,,,,,,225 510,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,false,,,,,,,,,,,,,23512,,,,,,23 512,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,false,,,,,,,,,,,,,263000,,,,,,263 000,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,false,,,,,,,,,,,,,29228,,,,,,29 228,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,false,,,,,,,,,,,,,3164344,,,,,,3 164 344,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,false,,,,,,,,,,,,,3886652,,,,,,3 886 652,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,false,,,,,,,,,,,,,30363425,,,,,,30 363 425,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,false,,,,,,,,,,,,,302520,,,,,,302 520,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,false,,,,,,,,,,,,,323208,,,,,,323 208,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,false,,,,,,,,,,,,,33226,,,,,,33 226,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,false,,,,,,,,,,,,,3333,,,,,,3333,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,false,,,,,,,,,,,,,344242,,,,,,344 242,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,false,,,,,,,,,,,,,37663,,,,,,37 663,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,false,,,,,,,,,,,,,4478754,,,,,,4 478 754,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,false,,,,,,,,,,,,,4532103,,,,,,4 532 103,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,false,,,,,,,,,,,,,4091,,,,,,4091,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,false,,,,,,,,,,,,,43497,,,,,,43 497,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,false,,,,,,,,,,,,,4361,,,,,,4361,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,false,,,,,,,,,,,,,437194,,,,,,437 194,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,false,,,,,,,,,,,,,489105,,,,,,489 105,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,false,,,,,,,,,,,,,507872,,,,,,507 872,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,false,,,,,,,,,,,,,51652,,,,,,51 652,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,false,,,,,,,,,,,,,53401,,,,,,53 401,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,false,,,,,,,,,,,,,587248,,,,,,587 248,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,PER,Peru,Year,2019,false,,,,,,,,,,,,,59438,,,,,,59 438,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,false,,,,,,,,,,,,,6303792,,,,,,6 303 792,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,false,,,,,,,,,,,,,61561,,,,,,61 561,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,false,,,,,,,,,,,,,64365,,,,,,64 365,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MLI,Mali,Year,2019,false,,,,,,,,,,,,,690793,,,,,,690 793,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,false,,,,,,,,,,,,,696751,,,,,,696 751,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,false,,,,,,,,,,,,,698292,,,,,,698 292,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,false,,,,,,,,,,,,,7782034,,,,,,7 782 034,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,false,,,,,,,,,,,,,725449,,,,,,725 449,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,false,,,,,,,,,,,,,731696,,,,,,731 696,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,false,,,,,,,,,,,,,82720,,,,,,82 720,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,false,,,,,,,,,,,,,83581,,,,,,83 581,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,false,,,,,,,,,,,,,84126,,,,,,84 126,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,false,,,,,,,,,,,,,98786,,,,,,98 786,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,AGO,Angola,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,TCD,Chad,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,COM,Comoros,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,COG,Congo,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,GAB,Gabon,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,GUY,Guyana,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MWI,Malawi,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,NER,Niger,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,SEN,Senegal,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,TGO,Togo,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2018,false,,,,,,,,,,,,,,,,,,,,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2018,false,,,,,,,,,,,,,1015672,,,,,,1 015 672,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,BEN,Benin,Year,2018,false,,,,,,,,,,,,,1321758,,,,,,1 321 758,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,false,,,,,,,,,,,,,1600747,,,,,,1 600 747,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2018,false,,,,,,,,,,,,,1621955,,,,,,1 621 955,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,BDI,Burundi,Year,2018,false,,,,,,,,,,,,,1754679,,,,,,1 754 679,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,false,,,,,,,,,,,,,1833860,,,,,,1 833 860,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,false,,,,,,,,,,,,,1855326,,,,,,1 855 326,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2018,false,,,,,,,,,,,,,10486854,,,,,,10 486 854,,,EN,2022-02-03T05:00:00.000Z
MALARIA_IRS_COVERAGE,Number of people protected from malaria by indoor residual spraying (IRS),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,false,,,,,,,,,,,,,111735,,,,,,111 735,,,EN,2022-02-03T05:00:00.000Z
